RCA(%);Asphalt(%);Additive(%);TR(°C);HD (km);WC (%);OD(mgCFC-11eq);GW(kgCO2eq);SM(kgO3eq);AC(kgSO2eq);EU(gNeq);CA(CTUh E-6);NCA(CTUh E-6);RE(gPM2.5eq);EC(CTUe);FFD(MJsurplus)
30;4;0.35;20;150;2;3641;17317;707;109;9398;127;901;8335;27172;32779
30;4;0.35;20;150;3;4287;20380;831;128;11051;149;1055;9809;31859;38526
30;4;0.35;20;150;4;4932;23443;955;148;12705;171;1210;11283;36547;44273
30;4;0.35;30;0;1;2787;13261;544;84;7206;98;696;6383;20940;25168
30;4;0.35;30;0;2;3428;16303;666;103;8848;120;849;7847;25595;30875
30;4;0.35;30;0;3;4068;19345;789;122;10490;142;1002;9310;30250;36582
30;4;0.35;30;0;4;4709;22387;912;141;12132;163;1156;10774;34905;42290
30;4;0.35;30;50;1;2787;13263;544;84;7207;98;696;6384;20950;25170
30;4;0.35;30;50;2;3428;16304;666;103;8849;120;849;7848;25605;30878
30;4;0.35;30;50;3;4069;19346;789;122;10492;142;1003;9311;30260;36585
30;4;0.35;30;50;4;4710;22388;912;141;12134;163;1156;10775;34915;42292
30;4;0.35;30;100;1;2787;13264;544;84;7209;98;696;6385;20960;25173
30;4;0.35;30;100;2;3428;16306;667;103;8851;120;850;7848;25615;30880
30;4;0.35;30;100;3;4069;19347;789;122;10493;142;1003;9312;30271;36588
30;4;0.35;30;100;4;4710;22389;912;141;12135;163;1156;10775;34926;42295
30;4;0.35;30;150;1;2787;13265;544;84;7210;98;697;6385;20970;25176
30;4;0.35;30;150;2;3428;16307;667;103;8852;120;850;7849;25626;30883
30;4;0.35;30;150;3;4069;19349;789;122;10494;142;1003;9312;30281;36590
30;4;0.35;30;150;4;4710;22390;912;141;12136;163;1157;10776;34936;42298
30;4;0.35;40;0;1;2578;12272;504;77;6672;91;646;5907;19426;23312
30;4;0.35;40;0;2;3215;15293;626;96;8303;113;798;7361;24049;28979
30;4;0.35;40;0;3;3851;18313;747;115;9933;134;950;8814;28671;34647
30;4;0.35;40;0;4;4487;21334;869;134;11564;156;1103;10267;33294;40314
30;4;0.35;40;50;1;2579;12274;504;77;6673;91;646;5908;19436;23314
30;4;0.35;40;50;2;3215;15294;626;96;8304;113;798;7361;24059;28982
30;4;0.35;40;50;3;3851;18315;748;115;9935;134;951;8815;28682;34650
30;4;0.35;40;50;4;4488;21335;869;134;11565;156;1103;10268;33304;40317
30;4;0.35;40;100;1;2579;12275;504;77;6675;91;646;5909;19446;23317
30;4;0.35;40;100;2;3215;15295;626;96;8305;113;799;7362;24069;28985
30;4;0.35;40;100;3;3852;18316;748;115;9936;134;951;8815;28692;34652
30;4;0.35;40;100;4;4488;21336;870;134;11567;156;1103;10269;33314;40320
30;4;0.35;40;150;1;2579;12276;504;77;6676;91;647;5910;19457;23320
30;4;0.35;40;150;2;3215;15297;626;96;8307;113;799;7363;24079;28987
30;4;0.35;40;150;3;3852;18317;748;115;9938;134;951;8816;28702;34655
30;4;0.35;40;150;4;4488;21338;870;134;11568;156;1104;10269;33325;40322
30;4;0.45;10;0;1;3203;15240;623;96;8275;112;795;7335;23969;28880
30;4;0.45;10;0;2;3853;18324;748;115;9940;134;951;8819;28689;34667
30;4;0.45;10;0;3;4503;21408;872;135;11605;156;1106;10303;33409;40454
30;4;0.45;10;0;4;5153;24493;997;154;13270;178;1262;11787;38129;46240
30;4;0.45;10;50;1;3204;15241;624;96;8276;112;796;7336;23979;28882
30;4;0.45;10;50;2;3854;18325;748;115;9941;134;951;8820;28699;34669
30;4;0.45;10;50;3;4503;21410;872;135;11606;156;1107;10304;33419;40456
30;4;0.45;10;50;4;5153;24494;997;154;13271;178;1262;11788;38139;46243
30;4;0.45;10;100;1;3204;15242;624;96;8278;112;796;7337;23989;28885
30;4;0.45;10;100;2;3854;18327;748;115;9943;134;952;8821;28709;34672
30;4;0.45;10;100;3;4504;21411;873;135;11608;156;1107;10305;33429;40459
30;4;0.45;10;100;4;5153;24495;997;154;13272;178;1263;11788;38149;46246
30;4;0.45;10;150;1;3204;15244;624;96;8279;112;796;7337;23999;28888
30;4;0.45;10;150;2;3854;18328;748;115;9944;134;952;8821;28719;34674
30;4;0.45;10;150;3;4504;21412;873;135;11609;156;1107;10305;33439;40461
30;4;0.45;10;150;4;5154;24496;997;154;13274;178;1263;11789;38160;46248
30;4;0.45;20;0;1;2995;14251;583;90;7741;105;746;6859;22455;27024
30;4;0.45;20;0;2;3640;17314;707;109;9394;127;900;8333;27143;32771
30;4;0.45;20;0;3;4286;20377;831;128;11048;149;1054;9807;31830;38518
30;4;0.45;20;0;4;4931;23440;954;148;12701;171;1209;11280;36518;44265
30;4;0.45;20;50;1;2995;14252;584;90;7742;105;746;6860;22465;27026
30;4;0.45;20;50;2;3641;17315;707;109;9396;127;900;8334;27153;32773
30;4;0.45;20;50;3;4286;20378;831;128;11049;149;1055;9807;31840;38521
30;4;0.45;20;50;4;4931;23441;954;148;12703;171;1209;11281;36528;44268
30;4;0.45;20;100;1;2996;14253;584;90;7744;105;746;6861;22475;27029
30;4;0.45;20;100;2;3641;17316;707;109;9397;127;901;8335;27163;32776
30;4;0.45;20;100;3;4286;20379;831;128;11051;149;1055;9808;31851;38523
30;4;0.45;20;100;4;4932;23442;955;148;12704;171;1209;11282;36538;44270
30;4;0.45;20;150;1;2996;14254;584;90;7745;105;746;6862;22486;27032
30;4;0.45;20;150;2;3641;17317;707;109;9399;127;901;8335;27173;32779
30;4;0.45;20;150;3;4287;20380;831;128;11052;149;1055;9809;31861;38526
30;4;0.45;20;150;4;4932;23443;955;148;12706;171;1210;11283;36548;44273
30;4;0.45;30;0;1;2787;13262;544;84;7207;98;696;6383;20941;25168
30;4;0.45;30;0;2;3428;16303;666;103;8849;120;849;7847;25596;30875
30;4;0.45;30;0;3;4068;19345;789;122;10491;142;1002;9310;30252;36582
30;4;0.45;30;0;4;4709;22387;912;141;12133;163;1156;10774;34907;42290
30;4;0.45;30;50;1;2787;13263;544;84;7208;98;696;6384;20951;25170
30;4;0.45;30;50;2;3428;16305;666;103;8850;120;849;7848;25607;30878
30;4;0.45;30;50;3;4069;19346;789;122;10492;142;1003;9311;30262;36585
30;4;0.45;30;50;4;4710;22388;912;141;12134;163;1156;10775;34917;42292
30;4;0.45;30;100;1;2787;13264;544;84;7210;98;696;6385;20962;25173
30;4;0.45;30;100;2;3428;16306;667;103;8852;120;850;7848;25617;30880
30;4;0.45;30;100;3;4069;19348;789;122;10494;142;1003;9312;30272;36588
30;4;0.45;30;100;4;4710;22389;912;141;12136;163;1156;10775;34927;42295
30;4;0.45;30;150;1;2787;13265;544;84;7211;98;697;6386;20972;25176
30;4;0.45;30;150;2;3428;16307;667;103;8853;120;850;7849;25627;30883
30;4;0.45;30;150;3;4069;19349;789;122;10495;142;1003;9313;30282;36590
30;4;0.45;30;150;4;4710;22391;912;141;12137;163;1157;10776;34937;42298
30;4;0.45;40;0;1;2578;12273;504;77;6673;91;646;5908;19427;23312
30;4;0.45;40;0;2;3215;15293;626;96;8303;113;798;7361;24050;28979
30;4;0.45;40;0;3;3851;18314;747;115;9934;134;950;8814;28673;34647
30;4;0.45;40;0;4;4487;21334;869;134;11565;156;1103;10267;33296;40314
30;4;0.45;40;50;1;2579;12274;504;77;6674;91;646;5908;19438;23314
30;4;0.45;40;50;2;3215;15294;626;96;8305;113;798;7362;24060;28982
30;4;0.45;40;50;3;3851;18315;748;115;9936;134;951;8815;28683;34650
30;4;0.45;40;50;4;4488;21335;869;134;11566;156;1103;10268;33306;40317
30;4;0.45;40;100;1;2579;12275;504;77;6676;91;646;5909;19448;23317
30;4;0.45;40;100;2;3215;15296;626;96;8306;113;799;7362;24071;28985
30;4;0.45;40;100;3;3852;18316;748;115;9937;134;951;8816;28693;34652
30;4;0.45;40;100;4;4488;21337;870;134;11568;156;1103;10269;33316;40320
30;4;0.45;40;150;1;2579;12276;504;77;6677;91;647;5910;19458;23320
30;4;0.45;40;150;2;3215;15297;626;96;8308;113;799;7363;24081;28987
30;4;0.45;40;150;3;3852;18317;748;115;9938;134;951;8816;28703;34655
30;4;0.45;40;150;4;4488;21338;870;134;11569;156;1104;10270;33326;40322
30;4.5;0.15;10;0;1;3223;15337;628;97;8325;113;803;7381;24166;29098
30;4.5;0.15;10;0;2;3869;18403;751;116;9981;135;958;8857;28859;34852
30;4.5;0.15;10;0;3;4516;21470;875;135;11636;157;1112;10332;33553;40606
30;4.5;0.15;10;0;4;5162;24536;999;155;13291;179;1267;11807;38246;46359
30;4.5;0.15;10;50;1;3224;15338;628;97;8327;113;803;7382;24177;29100
30;4.5;0.15;10;50;2;3870;18404;752;116;9982;135;958;8857;28870;34854
30;4.5;0.15;10;50;3;4516;21471;875;135;11637;157;1113;10333;33563;40608
30;4.5;0.15;10;50;4;5162;24538;999;155;13293;179;1267;11808;38256;46362
30;4.5;0.15;10;100;1;3224;15339;628;97;8328;113;804;7383;24187;29103
30;4.5;0.15;10;100;2;3870;18406;752;116;9983;135;958;8858;28880;34857
30;4.5;0.15;10;100;3;4516;21472;875;135;11639;157;1113;10333;33573;40611
30;4.5;0.15;10;100;4;5162;24539;999;155;13294;179;1268;11809;38266;46365
30;4.5;0.15;10;150;1;3224;15340;628;97;8329;113;804;7383;24197;29105
30;4.5;0.15;10;150;2;3870;18407;752;116;9985;135;959;8859;28890;34859
30;4.5;0.15;10;150;3;4516;21473;876;135;11640;157;1113;10334;33583;40613
30;4.5;0.15;10;150;4;5163;24540;999;155;13296;179;1268;11810;38276;46367
30;4.5;0.15;20;0;1;3013;14339;587;90;7786;106;753;6901;22639;27225
30;4.5;0.15;20;0;2;3655;17384;710;110;9430;128;906;8366;27300;32940
30;4.5;0.15;20;0;3;4296;20430;833;129;11075;150;1060;9832;31961;38654
30;4.5;0.15;20;0;4;4938;23475;956;148;12719;171;1213;11297;36622;44368
30;4.5;0.15;20;50;1;3013;14340;587;90;7788;106;753;6902;22649;27228
30;4.5;0.15;20;50;2;3655;17385;710;110;9432;128;907;8367;27310;32942
30;4.5;0.15;20;50;3;4297;20431;833;129;11076;150;1060;9832;31971;38657
30;4.5;0.15;20;50;4;4938;23476;956;148;12720;171;1214;11298;36632;44371
30;4.5;0.15;20;100;1;3014;14341;588;90;7789;106;753;6902;22659;27230
30;4.5;0.15;20;100;2;3655;17387;711;110;9433;128;907;8368;27320;32945
30;4.5;0.15;20;100;3;4297;20432;833;129;11077;150;1060;9833;31981;38659
30;4.5;0.15;20;100;4;4939;23478;956;148;12721;171;1214;11298;36642;44373
30;4.5;0.15;20;150;1;3014;14342;588;90;7791;106;754;6903;22669;27233
30;4.5;0.15;20;150;2;3656;17388;711;110;9435;128;907;8368;27330;32947
30;4.5;0.15;20;150;3;4297;20433;834;129;11079;150;1061;9834;31991;38662
30;4.5;0.15;20;150;4;4939;23479;956;148;12723;171;1214;11299;36652;44376
30;4.5;0.15;30;0;1;2803;13341;547;84;7248;99;702;6421;21112;25353
30;4.5;0.15;30;0;2;3440;16365;669;103;8880;121;855;7876;25740;31028
30;4.5;0.15;30;0;3;4077;19390;791;122;10513;142;1007;9331;30369;36702
30;4.5;0.15;30;0;4;4714;22414;913;141;12146;164;1160;10786;34998;42377
30;4.5;0.15;30;50;1;2803;13342;547;84;7249;99;703;6422;21122;25355
30;4.5;0.15;30;50;2;3440;16366;669;103;8882;121;855;7877;25751;31030
30;4.5;0.15;30;50;3;4078;19391;791;122;10514;142;1008;9332;30379;36705
30;4.5;0.15;30;50;4;4715;22415;913;141;12147;164;1160;10787;35008;42380
30;4.5;0.15;30;100;1;2803;13343;547;84;7251;99;703;6422;21132;25358
30;4.5;0.15;30;100;2;3441;16368;669;103;8883;121;856;7877;25761;31033
30;4.5;0.15;30;100;3;4078;19392;791;122;10516;142;1008;9333;30389;36708
30;4.5;0.15;30;100;4;4715;22416;914;141;12149;164;1161;10788;35018;42382
30;4.5;0.15;30;150;1;2804;13344;547;84;7252;99;703;6423;21142;25361
30;4.5;0.15;30;150;2;3441;16369;670;103;8885;121;856;7878;25771;31035
30;4.5;0.15;30;150;3;4078;19393;792;122;10517;142;1008;9333;30399;36710
30;4.5;0.15;30;150;4;4715;22418;914;141;12150;164;1161;10788;35028;42385
30;4.5;0.15;40;0;1;2593;12343;507;78;6709;92;652;5941;19585;23480
30;4.5;0.15;40;0;2;3225;15346;628;97;8330;113;804;7386;24181;29116
30;4.5;0.15;40;0;3;3858;18349;749;116;9952;135;955;8831;28777;34751
30;4.5;0.15;40;0;4;4491;21353;870;135;11573;156;1106;10276;33374;40386
30;4.5;0.15;40;50;1;2593;12344;507;78;6710;92;652;5941;19595;23483
30;4.5;0.15;40;50;2;3226;15347;628;97;8332;113;804;7386;24191;29118
30;4.5;0.15;40;50;3;3858;18351;749;116;9953;135;955;8831;28787;34753
30;4.5;0.15;40;50;4;4491;21354;871;135;11574;156;1107;10276;33384;40389
30;4.5;0.15;40;100;1;2593;12345;507;78;6712;92;653;5942;19605;23486
30;4.5;0.15;40;100;2;3226;15348;628;97;8333;113;804;7387;24201;29121
30;4.5;0.15;40;100;3;3859;18352;749;116;9954;135;956;8832;28797;34756
30;4.5;0.15;40;100;4;4491;21355;871;135;11576;156;1107;10277;33394;40391
30;4.5;0.15;40;150;1;2593;12346;507;78;6713;92;653;5943;19615;23488
30;4.5;0.15;40;150;2;3226;15350;628;97;8335;113;804;7388;24211;29123
30;4.5;0.15;40;150;3;3859;18353;750;116;9956;135;956;8833;28808;34758
30;4.5;0.15;40;150;4;4492;21356;871;135;11577;156;1107;10278;33404;40394
30;4.5;0.25;10;0;1;3223;15337;628;97;8326;113;803;7381;24168;29098
30;4.5;0.25;10;0;2;3869;18403;751;116;9982;135;958;8857;28861;34852
30;4.5;0.25;10;0;3;4516;21470;875;135;11637;157;1112;10332;33554;40606
30;4.5;0.25;10;0;4;5162;24537;999;155;13292;179;1267;11808;38247;46359
30;4.5;0.25;10;50;1;3224;15338;628;97;8328;113;803;7382;24178;29100
30;4.5;0.25;10;50;2;3870;18405;752;116;9983;135;958;8857;28871;34854
30;4.5;0.25;10;50;3;4516;21471;875;135;11638;157;1113;10333;33564;40608
30;4.5;0.25;10;50;4;5162;24538;999;155;13294;179;1267;11808;38257;46362
30;4.5;0.25;10;100;1;3224;15339;628;97;8329;113;804;7383;24188;29103
30;4.5;0.25;10;100;2;3870;18406;752;116;9984;135;958;8858;28881;34857
30;4.5;0.25;10;100;3;4516;21472;875;135;11640;157;1113;10334;33574;40611
30;4.5;0.25;10;100;4;5162;24539;999;155;13295;179;1268;11809;38268;46365
30;4.5;0.25;10;150;1;3224;15340;628;97;8330;113;804;7383;24198;29106
30;4.5;0.25;10;150;2;3870;18407;752;116;9986;135;959;8859;28891;34859
30;4.5;0.25;10;150;3;4516;21474;876;135;11641;157;1113;10334;33585;40613
30;4.5;0.25;10;150;4;5163;24540;999;155;13297;179;1268;11810;38278;46367
30;4.5;0.25;20;0;1;3013;14339;587;90;7787;106;753;6901;22641;27225
30;4.5;0.25;20;0;2;3655;17384;710;110;9431;128;906;8366;27302;32940
30;4.5;0.25;20;0;3;4296;20430;833;129;11075;150;1060;9832;31962;38654
30;4.5;0.25;20;0;4;4938;23475;956;148;12720;171;1213;11297;36623;44368
30;4.5;0.25;20;50;1;3013;14340;587;90;7789;106;753;6902;22651;27228
30;4.5;0.25;20;50;2;3655;17386;710;110;9433;128;907;8367;27312;32942
30;4.5;0.25;20;50;3;4297;20431;833;129;11077;150;1060;9832;31973;38657
30;4.5;0.25;20;50;4;4938;23477;956;148;12721;171;1214;11298;36633;44371
30;4.5;0.25;20;100;1;3014;14341;588;90;7790;106;753;6903;22661;27230
30;4.5;0.25;20;100;2;3655;17387;711;110;9434;128;907;8368;27322;32945
30;4.5;0.25;20;100;3;4297;20432;833;129;11078;150;1060;9833;31983;38659
30;4.5;0.25;20;100;4;4939;23478;956;148;12722;171;1214;11298;36643;44373
30;4.5;0.25;20;150;1;3014;14342;588;90;7792;106;754;6903;22671;27233
30;4.5;0.25;20;150;2;3656;17388;711;110;9436;128;907;8369;27332;32947
30;4.5;0.25;20;150;3;4297;20433;834;129;11080;150;1061;9834;31993;38662
30;4.5;0.25;20;150;4;4939;23479;956;148;12724;171;1214;11299;36654;44376
30;4.5;0.25;30;0;1;2803;13341;547;84;7249;99;702;6421;21113;25353
30;4.5;0.25;30;0;2;3440;16365;669;103;8881;121;855;7876;25742;31028
30;4.5;0.25;30;0;3;4077;19390;791;122;10514;142;1007;9331;30371;36702
30;4.5;0.25;30;0;4;4714;22414;913;141;12147;164;1160;10786;34999;42377
30;4.5;0.25;30;50;1;2803;13342;547;84;7250;99;703;6422;21124;25355
30;4.5;0.25;30;50;2;3440;16367;669;103;8883;121;855;7877;25752;31030
30;4.5;0.25;30;50;3;4078;19391;791;122;10515;142;1008;9332;30381;36705
30;4.5;0.25;30;50;4;4715;22415;913;141;12148;164;1160;10787;35009;42380
30;4.5;0.25;30;100;1;2803;13343;547;84;7251;99;703;6422;21134;25358
30;4.5;0.25;30;100;2;3441;16368;669;103;8884;121;856;7878;25762;31033
30;4.5;0.25;30;100;3;4078;19392;791;122;10517;142;1008;9333;30391;36708
30;4.5;0.25;30;100;4;4715;22417;914;141;12150;164;1161;10788;35019;42382
30;4.5;0.25;30;150;1;2804;13345;547;84;7253;99;703;6423;21144;25361
30;4.5;0.25;30;150;2;3441;16369;670;103;8886;121;856;7878;25772;31035
30;4.5;0.25;30;150;3;4078;19393;792;122;10518;142;1008;9333;30401;36710
30;4.5;0.25;30;150;4;4715;22418;914;141;12151;164;1161;10789;35030;42385
30;4.5;0.25;40;0;1;2593;12343;507;78;6710;92;652;5941;19586;23480
30;4.5;0.25;40;0;2;3225;15346;628;97;8331;113;804;7386;24182;29116
30;4.5;0.25;40;0;3;3858;18350;749;116;9953;135;955;8831;28779;34751
30;4.5;0.25;40;0;4;4491;21353;870;135;11574;156;1106;10276;33375;40386
30;4.5;0.25;40;50;1;2593;12344;507;78;6711;92;652;5942;19596;23483
30;4.5;0.25;40;50;2;3226;15347;628;97;8333;113;804;7387;24193;29118
30;4.5;0.25;40;50;3;3858;18351;749;116;9954;135;955;8832;28789;34753
30;4.5;0.25;40;50;4;4491;21354;871;135;11575;156;1107;10277;33385;40389
30;4.5;0.25;40;100;1;2593;12345;507;78;6713;92;653;5942;19606;23486
30;4.5;0.25;40;100;2;3226;15349;628;97;8334;113;804;7387;24203;29121
30;4.5;0.25;40;100;3;3859;18352;749;116;9955;135;956;8832;28799;34756
30;4.5;0.25;40;100;4;4491;21355;871;135;11577;156;1107;10277;33395;40391
30;4.5;0.25;40;150;1;2593;12347;507;78;6714;92;653;5943;19617;23488
30;4.5;0.25;40;150;2;3226;15350;628;97;8335;113;804;7388;24213;29123
30;4.5;0.25;40;150;3;3859;18353;750;116;9957;135;956;8833;28809;34759
30;4.5;0.25;40;150;4;4492;21357;871;135;11578;156;1107;10278;33405;40394
30;4.5;0.35;10;0;1;3223;15337;628;97;8327;113;803;7381;24170;29098
30;4.5;0.35;10;0;2;3869;18404;751;116;9982;135;958;8857;28863;34852
30;4.5;0.35;10;0;3;4516;21470;875;135;11638;157;1112;10332;33556;40606
30;4.5;0.35;10;0;4;5162;24537;999;155;13293;179;1267;11808;38249;46360
30;4.5;0.35;10;50;1;3224;15338;628;97;8328;113;803;7382;24180;29100
30;4.5;0.35;10;50;2;3870;18405;752;116;9984;135;958;8858;28873;34854
30;4.5;0.35;10;50;3;4516;21471;875;135;11639;157;1113;10333;33566;40608
30;4.5;0.35;10;50;4;5162;24538;999;155;13295;179;1267;11808;38259;46362
30;4.5;0.35;10;100;1;3224;15339;628;97;8330;113;804;7383;24190;29103
30;4.5;0.35;10;100;2;3870;18406;752;116;9985;135;958;8858;28883;34857
30;4.5;0.35;10;100;3;4516;21473;875;135;11641;157;1113;10334;33576;40611
30;4.5;0.35;10;100;4;5162;24539;999;155;13296;179;1268;11809;38269;46365
30;4.5;0.35;10;150;1;3224;15341;628;97;8331;113;804;7384;24200;29106
30;4.5;0.35;10;150;2;3870;18407;752;116;9987;135;959;8859;28893;34859
30;4.5;0.35;10;150;3;4516;21474;876;135;11642;157;1113;10334;33586;40613
30;4.5;0.35;10;150;4;5163;24540;999;155;13298;179;1268;11810;38279;46367
30;4.5;0.35;20;0;1;3013;14339;587;90;7788;106;753;6901;22642;27225
30;4.5;0.35;20;0;2;3655;17385;710;110;9432;128;906;8367;27303;32940
30;4.5;0.35;20;0;3;4296;20430;833;129;11076;150;1060;9832;31964;38654
30;4.5;0.35;20;0;4;4938;23476;956;148;12721;171;1213;11297;36625;44368
30;4.5;0.35;20;50;1;3013;14340;588;90;7790;106;753;6902;22652;27228
30;4.5;0.35;20;50;2;3655;17386;710;110;9434;128;907;8367;27313;32942
30;4.5;0.35;20;50;3;4297;20431;833;129;11078;150;1060;9833;31974;38657
30;4.5;0.35;20;50;4;4938;23477;956;148;12722;171;1214;11298;36635;44371
30;4.5;0.35;20;100;1;3014;14341;588;90;7791;106;753;6903;22663;27231
30;4.5;0.35;20;100;2;3655;17387;711;110;9435;128;907;8368;27323;32945
30;4.5;0.35;20;100;3;4297;20433;833;129;11079;150;1060;9833;31984;38659
30;4.5;0.35;20;100;4;4939;23478;956;148;12723;171;1214;11299;36645;44374
30;4.5;0.35;20;150;1;3014;14343;588;90;7793;106;754;6903;22673;27233
30;4.5;0.35;20;150;2;3656;17388;711;110;9437;128;907;8369;27334;32947
30;4.5;0.35;20;150;3;4297;20434;834;129;11081;150;1061;9834;31994;38662
30;4.5;0.35;20;150;4;4939;23479;956;148;12725;171;1214;11299;36655;44376
30;4.5;0.35;30;0;1;2803;13341;547;84;7250;99;702;6421;21115;25353
30;4.5;0.35;30;0;2;3440;16366;669;103;8882;121;855;7876;25744;31028
30;4.5;0.35;30;0;3;4077;19390;791;122;10515;142;1007;9331;30372;36702
30;4.5;0.35;30;0;4;4714;22414;913;141;12148;164;1160;10787;35001;42377
30;4.5;0.35;30;50;1;2803;13342;547;84;7251;99;703;6422;21125;25356
30;4.5;0.35;30;50;2;3440;16367;669;103;8884;121;855;7877;25754;31030
30;4.5;0.35;30;50;3;4078;19391;791;122;10516;142;1008;9332;30382;36705
30;4.5;0.35;30;50;4;4715;22416;913;141;12149;164;1160;10787;35011;42380
30;4.5;0.35;30;100;1;2803;13344;547;84;7252;99;703;6423;21135;25358
30;4.5;0.35;30;100;2;3441;16368;669;103;8885;121;856;7878;25764;31033
30;4.5;0.35;30;100;3;4078;19392;791;122;10518;142;1008;9333;30392;36708
30;4.5;0.35;30;100;4;4715;22417;914;141;12150;164;1161;10788;35021;42382
30;4.5;0.35;30;150;1;2804;13345;547;84;7254;99;703;6423;21145;25361
30;4.5;0.35;30;150;2;3441;16369;670;103;8887;121;856;7878;25774;31035
30;4.5;0.35;30;150;3;4078;19394;792;122;10519;142;1008;9334;30403;36710
30;4.5;0.35;30;150;4;4715;22418;914;141;12152;164;1161;10789;35031;42385
30;4.5;0.35;40;0;1;2593;12343;507;78;6711;92;652;5941;19588;23480
30;4.5;0.35;40;0;2;3225;15346;628;97;8332;113;804;7386;24184;29116
30;4.5;0.35;40;0;3;3858;18350;749;116;9953;135;955;8831;28780;34751
30;4.5;0.35;40;0;4;4491;21353;870;135;11575;156;1106;10276;33377;40386
30;4.5;0.35;40;50;1;2593;12344;507;78;6712;92;652;5942;19598;23483
30;4.5;0.35;40;50;2;3226;15348;628;97;8334;113;804;7387;24194;29118
30;4.5;0.35;40;50;3;3858;18351;749;116;9955;135;955;8832;28790;34753
30;4.5;0.35;40;50;4;4491;21354;871;135;11576;156;1107;10277;33387;40389
30;4.5;0.35;40;100;1;2593;12346;507;78;6714;92;653;5942;19608;23486
30;4.5;0.35;40;100;2;3226;15349;628;97;8335;113;804;7387;24204;29121
30;4.5;0.35;40;100;3;3859;18352;749;116;9956;135;956;8832;28801;34756
30;4.5;0.35;40;100;4;4491;21356;871;135;11578;156;1107;10277;33397;40391
30;4.5;0.35;40;150;1;2593;12347;507;78;6715;92;653;5943;19618;23488
30;4.5;0.35;40;150;2;3226;15350;628;97;8336;113;804;7388;24214;29123
30;4.5;0.35;40;150;3;3859;18353;750;116;9958;135;956;8833;28811;34759
30;4.5;0.35;40;150;4;4492;21357;871;135;11579;156;1107;10278;33407;40394
30;4.5;0.45;10;0;1;3223;15337;628;97;8328;113;803;7382;24171;29098
30;4.5;0.45;10;0;2;3869;18404;751;116;9983;135;958;8857;28864;34852
30;4.5;0.45;10;0;3;4516;21470;875;135;11639;157;1112;10332;33557;40606
30;4.5;0.45;10;0;4;5162;24537;999;155;13294;179;1267;11808;38250;46360
30;4.5;0.45;10;50;1;3224;15338;628;97;8329;113;803;7382;24181;29100
30;4.5;0.45;10;50;2;3870;18405;752;116;9985;135;958;8858;28874;34854
30;4.5;0.45;10;50;3;4516;21472;875;135;11640;157;1113;10333;33567;40608
30;4.5;0.45;10;50;4;5162;24538;999;155;13296;179;1267;11809;38261;46362
30;4.5;0.45;10;100;1;3224;15340;628;97;8331;113;804;7383;24191;29103
30;4.5;0.45;10;100;2;3870;18406;752;116;9986;135;958;8858;28884;34857
30;4.5;0.45;10;100;3;4516;21473;875;135;11642;157;1113;10334;33578;40611
30;4.5;0.45;10;100;4;5162;24539;999;155;13297;179;1268;11809;38271;46365
30;4.5;0.45;10;150;1;3224;15341;628;97;8332;113;804;7384;24202;29106
30;4.5;0.45;10;150;2;3870;18407;752;116;9988;135;959;8859;28895;34860
30;4.5;0.45;10;150;3;4516;21474;876;135;11643;157;1113;10335;33588;40613
30;4.5;0.45;10;150;4;5163;24541;999;155;13299;179;1268;11810;38281;46367
30;4.5;0.45;20;0;1;3013;14339;587;90;7789;106;753;6901;22644;27225
